filename,treeno,tree,sentence
nw/wsj/14/wsj_1421,9,"(TOP (S (S (NP-SBJ (PRP He))(VP (VBD said)(SBAR (-NONE- 0)(S (NP-SBJ (DT the)(NN inquiry))(VP (VBD was)(RB n't)(VP (VBN made)(PP-MNR (IN in)(NP (NP (DT a)(NN way))(SBAR (WHNP-2 (IN that))(S (NP-SBJ (DT the)(NNS banks))(VP (MD could)(VP (VB have)(VP (VBN interpreted)(NP-1 (-NONE- *T*-2))(PP-CLR (IN as)(S-NOM (NP-SBJ (-NONE- *PRO*-1))(VP (DT either)(JJ encouraging)(CC or)(JJ discouraging)(NP (NN participation))))))))))))))))))(, ,)(CC and)(S (NP-SBJ (PRP he))(VP (VBD added)(SBAR (IN that)(S (NP-SBJ (NP (NN none))(PP (IN of)(NP (DT the)(JJ Japanese)(NNS banks))))(VP (VBD changed)(NP (NP (PRP$ their)(NN posture))(PP (IN on)(NP (DT the)(NN deal))))(PP (IN as)(NP (NP (DT a)(NN result))(PP (IN of)(NP (DT the)(NN inquiry))))))))))(. .)))","He said 0 the inquiry was n't made in a way that the banks could have interpreted *T*-2 as *PRO*-1 either encouraging or discouraging participation , and he added that none of the Japanese banks changed their posture on the deal as a result of the inquiry ."
nw/wsj/14/wsj_1466,4,"(TOP (S (NP-SBJ (DT The)(NNS conditions))(VP (VBP include)(S (NP-SBJ-4 (-NONE- *PRO*))(VP (VP (RB not)(VBG misrepresenting)(SBAR (WHNP-3 (WHADJP (WRB how)(JJ many))(NNS directories))(S (NP-SBJ-1 (-NONE- *T*-3))(VP (MD will)(VP (VB be)(VP (VBN distributed)(NP (-NONE- *-1))))))))(, ,)(CC and)(VP (VBG agreeing)(S (NP-SBJ (-NONE- *PRO*-4))(VP (TO to)(VP (VB make)(NP (NNS refunds))(PP-CLR (IN to)(NP (NN directory)(NNS advertisers)))(SBAR-ADV (IN if)(S (NP-SBJ-2 (DT any)(NNS misrepresentations))(VP (VBP are)(VP (VBN involved)(NP (-NONE- *-2))(PP-CLR (IN in)(NP (DT the)(NN sale))))))))))))))(. .)))","The conditions include *PRO* not misrepresenting how many directories *T*-3 will be distributed *-1 , and agreeing *PRO*-4 to make refunds to directory advertisers if any misrepresentations are involved *-2 in the sale ."
nw/wsj/14/wsj_1423,1,"(TOP (S (SBAR-ADV (WHADVP-1 (WRB When))(S (NP-SBJ (DT the)(NNP Supreme)(NNP Court))(VP (VBD upheld)(NP (NP (NNP Missouri)(POS 's))(NN abortion)(NNS restrictions))(NP-TMP (JJ last)(NNP July))(ADVP-TMP (-NONE- *T*-1)))))(, ,)(NP-SBJ (DT the)(NNS justices))(ADVP (RB almost)(RB certainly))(VP (VBD did)(RB n't)(VP (VB have)(NP (NP (JJ drunk)(NN driving))(, ,)(NP (NN trespassing))(CC and)(NP (JJ false)(NN imprisonment)))(PP-CLR (IN on)(NP (PRP$ their)(NNS minds)))))(. .)))","When the Supreme Court upheld Missouri 's abortion restrictions last July *T*-1 , the justices almost certainly did n't have drunk driving , trespassing and false imprisonment on their minds ."
nw/wsj/14/wsj_1423,3,"(TOP (S (NP-SBJ (NP (DT The)(NN decision))(, ,)(NP (NP (NNP Webster)(PP (IN vs.))(NP (NNP Reproductive)(NNP Health)(NNPS Services))))(, ,))(VP (VBZ illustrates)(SBAR (WHADVP-3 (WRB how))(S (NP-SBJ (NML (NNP Supreme)(NNP Court))(NNS rulings))(ADVP-TMP (RB often))(VP (VBP have)(NP (DT a)(JJ ripple)(NN effect))(ADVP (-NONE- *T*-3))(, ,)(S-ADV (NP-SBJ (-NONE- *PRO*))(VP (VBG spreading)(PP-DIR (IN into)(NP (NP (NP (NNS areas))(PP (IN of)(NP (NN law)(CC and)(NN policy))))(SBAR (SBAR (WHNP-2 (WDT that))(S (NP-SBJ (-NONE- *T*-2))(VP (VBD were)(RB n't)(NP-PRD (NP (NN part))(PP (IN of)(NP (NP (DT the)(JJ actual)(NNS cases))(VP (VBN decided)(NP (-NONE- *)))))))))(CC and)(SBAR (WHNP-4 (IN that))(S (NP-SBJ-1 (-NONE- *T*-4))(ADVP-TMP (RB never))(VP (VBD were)(VP (VBN contemplated)(NP (-NONE- *-1))(PP (IN by)(NP-LGS (DT the)(NNS justices))))))))))))))))(. .)))","The decision , Webster vs. Reproductive Health Services , illustrates how Supreme Court rulings often have a ripple effect *T*-3 , *PRO* spreading into areas of law and policy that *T*-2 were n't part of the actual cases decided * and that *T*-4 never were contemplated *-1 by the justices ."
nw/wsj/14/wsj_1422,5,"(TOP (S (NP-SBJ (PRP He))(VP (VBZ says)(SBAR (IN that)(S (SBAR-PRP (IN because)(S (NP-SBJ-1 (NP (NNP Seita)(POS 's))(NNS profits))(VP (VBP are)(VP (VBN limited)(NP (-NONE- *-1))(PP (IN by)(NP-LGS (ADJP (NN government)(HYPH -)(VBN controlled))(NN cigarette)(NNS prices)))))))(, ,)(NP-SBJ (PRP he))(VP (VBZ does)(RB n't)(VP (VB have)(NP (DT the)(NN cash))(SBAR (WHADVP-3 (-NONE- 0))(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB diversify)(ADVP (ADVP (RB as)(RB heavily))(SBAR (-NONE- *ICH*-2)))(PP (IN into)(NP (NN food)(CC and)(NN drink)))(SBAR-2 (IN as)(S (NP-SBJ (DT the)(NNP U.S.)(NN concern))(VP (VBZ has)(VP (VBN done)))))(ADVP (-NONE- *T*-3)))))))))))(. .)))","He says that because Seita 's profits are limited *-1 by government - controlled cigarette prices , he does n't have the cash 0 *PRO* to diversify as heavily *ICH*-2 into food and drink as the U.S. concern has done *T*-3 ."
nw/wsj/14/wsj_1404,14,"(TOP (S (S-TPC-3 (NP-SBJ (NP (PRP They)))(VP (VBP have)(DT all)(`` ``)(ADVP-MNR (RB very)(RB clearly))(VP (VBN stated)(SBAR (IN that)(S (NP-SBJ (PRP they))(VP (VP (VBP have)(RB not)(VP (VBN acquired)(NP (-NONE- *RNR*-1))))(CC and)(VP (VBP are)(RB not)(VP (VBG acquiring)(NP (-NONE- *RNR*-1))))(NP-1 (NP (NNS shares))(PP (IN of)(NP (NNP AG))))))))))(, ,)('' '')(NP-SBJ (PRP he))(VP (VBD said)(SBAR (-NONE- 0)(S (-NONE- *T*-3))))(. .)))","They have all `` very clearly stated that they have not acquired *RNR*-1 and are not acquiring *RNR*-1 shares of AG , '' he said 0 *T*-3 ."
nw/wsj/22/wsj_2270,2,"(TOP (S (NP-SBJ (NNP Maxus))(VP (VBD said)(SBAR (-NONE- 0)(S (NP-SBJ (PRP it))(VP (VBD did)(RB n't)(VP (VB run)(NP (DT a)(NN production)(NN test))(PP-CLR (IN on)(NP (NP (DT the)(CD three)(NN discovery)(NNS wells))(SBAR (WHNP-2 (-NONE- 0))(S (NP-SBJ (PRP it))(VP (VBD drilled)(NP (-NONE- *T*-2))(PP-LOC (IN in)(NP (NP (DT the)(NN field))(, ,)(SBAR (WHNP-1 (WDT which))(S (NP-SBJ (-NONE- *T*-1))(VP (VBZ is)(NP-PRD (NP (QP (RB about)(CD 1.6))(NNS miles))(PP (IN from)(NP (DT the)(NNP Intan)(NNP Field)))))))(, ,))))))))(SBAR-PRP (IN because)(S (NP-SBJ (DT the)(NNS wells))(VP (VBP are)(ADJP-PRD (JJ similar)(PP (IN to)(NP (NP (NNS others))(VP (VBN drilled)(NP (-NONE- *))(PP-LOC (IN at)(NP (PRP$ its)(NML (NNP Intan)(CC and)(NNP Widuri))(NNS fields)))))))))))))))(. .)))","Maxus said 0 it did n't run a production test on the three discovery wells 0 it drilled *T*-2 in the field , which *T*-1 is about 1.6 miles from the Intan Field , because the wells are similar to others drilled * at its Intan and Widuri fields ."
nw/wsj/22/wsj_2250,31,"(TOP (S (NP-SBJ (NP (NNP Richard)(NNP Crisman))(, ,)(NP (NP (DT the)(NN account)(NN manager))(PP (IN for)(NP (DT the)(NN campaign))))(, ,))(VP (VBZ says)(SBAR (-NONE- 0)(S (NP-SBJ (NNP Gap))(VP (VBD did)(RB n't)(ADVP (RB intentionally))(VP (VB choose)(NP-1 (ADJP (JJ black)(CC and)(JJ white)))(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB distinguish)(NP (PRP$ its)(NNS ads))(PP-CLR (IN from)(NP (NP (DT the)(NN color)(NNS spreads))(PP (IN of)(NP (NNS competitors)))))))))))))(. .)))","Richard Crisman , the account manager for the campaign , says 0 Gap did n't intentionally choose black and white *PRO*-1 to distinguish its ads from the color spreads of competitors ."
nw/wsj/22/wsj_2250,32,"(TOP (S (S (`` ``)(NP-SBJ-1 (PRP We))(VP (VBD wanted)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB highlight)(NP (NP (DT the)(NN individual))(, ,)(RB not)(NP (DT the)(NN environment)))))))(, ,)('' ''))(PRN (S (NP-SBJ (PRP he))(VP (VBZ says)(S (-NONE- *?*)))))(, ,)(`` ``)(CC and)(S (NP-SBJ (NN black)(CC and)(NN white))(VP (VBZ allows)(S (NP-SBJ (PRP you))(VP (TO to)(VP (VB do)(NP (DT that))(ADVP-CLR (ADVP (RBR better))(PP (IN than)(NP (NN color)))))))))(. .)('' '')))","`` We wanted *PRO*-1 to highlight the individual , not the environment , '' he says *?* , `` and black and white allows you to do that better than color . ''"
nw/wsj/22/wsj_2250,43,"(TOP (S (ADVP (RB Still))(, ,)(NP-SBJ-1 (JJS most)(NNS consumers))(VP (VBP are)(RB n't)(VP (VBG plunking)(NP (ADJP (JJ black)(HYPH -)(CC and)(HYPH -)(JJ white))(NN film))(PP-CLR (IN into)(NP (PRP$ their)(NNS cameras)))(S-PRP (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB take)(NP (NN family)(NNS snapshots)))))))(. .)))","Still , most consumers are n't plunking black - and - white film into their cameras *PRO*-1 to take family snapshots ."
nw/wsj/22/wsj_2250,61,(TOP (S (NP-SBJ (PRP You))(VP (MD ca)(RB n't)(VP (VB say)(NP (DT the)(JJ same))(PP (IN with)(NP (ADJP (JJ black)(CC and)(JJ white))))))(. .)('' ''))),You ca n't say the same with black and white . ''
nw/wsj/22/wsj_2276,2,"(TOP (S (S (NP-SBJ-2 (DT The)(NML (NNP Dow)(NNP Jones))(NNP Industrial)(NNP Average))(VP (VBD jumped)(ADVP-MNR (RB sharply))(NP-TMP (NN yesterday))(S-CLR (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB close)(PP-CLR (IN at)(NP (CD 2657.38))))))))(, ,)(S (NP-SBJ (NN panic))(VP (VBD did)(RB n't)(VP (VB sweep)(NP (NP (DT the)(NN world)(POS 's))(NNS markets)))))(, ,)(CC and)(S (NP-SBJ-1 (NP (NNS investors))(ADJP (JJ large)(CC and)(JJ small)))(VP (VBD seemed)(S (NP-SBJ (-NONE- *-1))(VP (TO to)(VP (VB accept)(NP (NP (NNP Friday)(POS 's))(JJ dizzying)(NML (CD 190)(HYPH -)(NN point))(NN plunge))(PP-CLR (IN as)(NP (NP (DT a)(JJ sharp)(NN correction))(, ,)(RB not)(NP (DT a)(NN calamity)))))))))(. .)))","The Dow Jones Industrial Average jumped sharply yesterday *PRO*-2 to close at 2657.38 , panic did n't sweep the world 's markets , and investors large and small seemed *-1 to accept Friday 's dizzying 190 - point plunge as a sharp correction , not a calamity ."
nw/wsj/22/wsj_2253,27,"(TOP (S (S-TPC-1 (`` ``)(NP-SBJ (NNS Stocks))(VP (VBP have)(VP (VBN become)(ADJP-PRD (ADJP (RBR more)(JJ sensitive))(PP (IN to)(NP (NP (NNS factors))(VP (RB not)(ADVP (RB directly))(VBN tied)(NP (-NONE- *))(PP-CLR (IN to)(NP (DT the)(JJ domestic)(NN economy)))))))))(, ,)('' ''))(NP-SBJ-2 (NNP Mr.)(NNP Moore))(VP (VBZ says)(S (-NONE- *T*-1))(, ,)(S-ADV (NP-SBJ (-NONE- *PRO*-2))(VP (VBG citing)(NP (NP (NP (DT the)(NN exchange)(NN rate))(PP (IN for)(NP (DT the)(NN dollar)))(PP-LOC (IN on)(NP (NN currency)(NNS markets))))(, ,)(NP (DT the)(NML (JJ foreign)(HYPH -)(NN trade))(NN balance))(CC and)(NP (NP (NNS inflows))(PP (IN of)(NP (JJ foreign)(NN capital))))))))(. .)))","`` Stocks have become more sensitive to factors not directly tied * to the domestic economy , '' Mr. Moore says *T*-1 , *PRO*-2 citing the exchange rate for the dollar on currency markets , the foreign - trade balance and inflows of foreign capital ."
nw/wsj/22/wsj_2232,47,"(TOP (S (ADVP (RB Still))(, ,)(S (NP-SBJ (DT the)(NN market))(VP (VBD had)(RB n't)(ADVP-TMP (RB yet))(VP (VBN crossed)(PP-CLR (IN into)(NP (JJ positive)(NN territory))))))(, ,)(CC and)(S (NP-SBJ (NNS traders))(VP (VBD were)(ADJP-PRD (JJ glum))))(. .)))","Still , the market had n't yet crossed into positive territory , and traders were glum ."
nw/wsj/22/wsj_2230,11,"(TOP (SINV (`` ``)(S-TPC-1 (NP-SBJ (PRP We))(VP (VBD did)(RB n't)(VP (VB trade)(ADVP (JJ much))(NP-TMP (NN today))(, ,)(SBAR-PRP (IN as)(S (NP-SBJ (NP (PRP$ our)(NN policy))(ADVP-TMP (RB now)))(VP (VBZ is)(S-PRD (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB wait)(CC and)(VB see))))))))))(, ,)('' '')(VP (VBD said)(S (-NONE- *T*-1)))(NP-SBJ (NP (DT a)(NN fund)(NN manager))(PP-LOC (IN at)(NP (NNP Taisho)(NNP Life)(NNP Insurance)(NNP Co))))(. .)))","`` We did n't trade much today , as our policy now is *PRO* to wait and see , '' said *T*-1 a fund manager at Taisho Life Insurance Co ."
nw/wsj/22/wsj_2230,47,"(TOP (S (`` ``)(S (S (NP-SBJ-1 (NP (NNS Markets))(PP-LOC (IN in)(NP (DT this)(NN region))))(VP (VBP are)(RB n't)(ADVP (RB so))(VP (VBN geared)(NP (-NONE- *-1))(PP-CLR (IN to)(NP (VBN leveraged)(NN buy)(HYPH -)(NNS outs))))))(, ,)(CC and)(S (NP-SBJ (PRP$ their)(NNS economies))(ADVP (RB generally))(VP (VBP are)(PP-PRD (IN in)(NP (JJ good)(NN shape))))))(, ,)(CC but)(S (NP-SBJ (EX there))(VP (VBZ 's)(NP-PRD (DT no)(NN doubt)(SBAR (IN that)(S (NP-SBJ (NNP Asia))(VP (VBZ is)(ADVP-TMP (RB still))(VP (VBG following)(NP (NP (NNP America)(POS 's))(NN lead)))))))))(. .)('' '')))","`` Markets in this region are n't so geared *-1 to leveraged buy - outs , and their economies generally are in good shape , but there 's no doubt that Asia is still following America 's lead . ''"
nw/wsj/22/wsj_2229,24,"(TOP (S (ADVP (RB Of)(RB course))(, ,)(S (S (NP-SBJ (NNP Washington))(VP (VBD had)(RB n't)(VP (VBN been)(ADJP-PRD (JJ silent))(PP-TMP (IN in)(NP (NP (DT the)(NNS days))(VP (VBG leading)(PRT (RP up))(PP-CLR (IN to)(NP (DT the)(NN debacle)))))))))(, ,)(CC and)(S (NP-SBJ (PRP$ its)(NN tendency)(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB meddle)(PP-LOC-CLR (IN in)(NP (DT the)(NN leverage)(NN equation)))))))(VP (VBZ remains)(NP-PRD (DT a)(JJ troublesome)(NN prospect)))))(, ,)(CC but)(S (NP-SBJ (DT those)(JJ preliminary)(NNS steps))(VP (MD should)(RB n't)(VP (VB distract)(NP (PRP us))(PP-CLR (IN from)(NP (NP (DT the)(JJ basic)(NN market)(NN fundamentalism))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ (-NONE- *T*-1))(VP (VBD was)(PP-PRD (IN at)(NP (NN work)))(PP-TMP (IN on)(NP (NNP Friday)))))))))))(. .)))","Of course , Washington had n't been silent in the days leading up to the debacle , and its tendency *PRO* to meddle in the leverage equation remains a troublesome prospect , but those preliminary steps should n't distract us from the basic market fundamentalism that *T*-1 was at work on Friday ."
nw/wsj/22/wsj_2214,3,"(TOP (S (SBAR-ADV (IN If)(S (NP-SBJ-1 (DT a)(NN solution))(VP (VBZ is)(RB n't)(VP (VBN reached)(NP (-NONE- *-1))(PP-TMP (IN by)(ADVP (RB then)))))))(, ,)(PRN (S (NP-SBJ (PRP she))(VP (VBD said)(S (-NONE- *?*)))))(, ,)(NP-SBJ (DT the)(NNP U.S.))(VP (MD would)(VP (VB have)(NP (DT the)(NN right)(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB suspend)(NP (NP (DT some)(NN trade)(NNS concessions))(PP (IN to)(NP (NNP Canada)))(ADJP (JJ equivalent)(PP (IN in)(NP (NN value)))(PP (IN to)(NP (NP (DT the)(NNS losses))(VP (VBN suffered)(NP (-NONE- *))(PP (IN by)(NP-LGS (NP (NNP U.S.)(ADJP (NN fish)(HYPH -)(VBG processing))(NNS companies))(PP-LOC (IN in)(NP (NP (NNP Alaska))(CC and)(NP (DT the)(NNP Pacific)(NNP Northwest)))))))))))))))))(. .)))","If a solution is n't reached *-1 by then , she said *?* , the U.S. would have the right *PRO* to suspend some trade concessions to Canada equivalent in value to the losses suffered * by U.S. fish - processing companies in Alaska and the Pacific Northwest ."
nw/wsj/22/wsj_2223,4,"(TOP (S (NP-SBJ (NP (NNP FMC)(NNP Corp.))(CC and)(NP (NNP Baxter)(NNP International)))(VP (VBP say)(SBAR (-NONE- 0)(S (NP-SBJ (NNS unions))(ADVP (RB also))(VP (MD wo)(RB n't)(VP (VB like)(NP (NP (NP (NN plant)(NNS relocations))(CC and)(NP (VBN needed)(NN restructuring)))(, ,)(SBAR (WHNP-1 (WDT which))(S (NP-SBJ (-NONE- *T*-1))(VP (VBZ means)(NP (NNS layoffs)))))))))))(. .)))","FMC Corp. and Baxter International say 0 unions also wo n't like plant relocations and needed restructuring , which *T*-1 means layoffs ."
nw/wsj/22/wsj_2226,5,"(TOP (S (S (NP-SBJ (NP (NNP Dr.)(NNP Novello)(POS 's))(NN office))(VP (VBD said)(SBAR (-NONE- 0)(S (NP-SBJ (PRP she))(VP (MD would)(RB n't)(VP (VB talk)(PP-CLR (IN with)(NP (NNS reporters)))))))))(, ,)(CC and)(S (NP-SBJ-1 (PRP it))(VP (VBD refused)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB release)(NP (NP (DT any)(NN information))(PP (IN about)(NP (PRP her)))))))))(. .)))","Dr. Novello 's office said 0 she would n't talk with reporters , and it refused *PRO*-1 to release any information about her ."
nw/wsj/22/wsj_2261,2,"(TOP (S (S (NP-SBJ-1 (NNS Terms))(VP (VBD were)(RB n't)(VP (VBN disclosed)(NP (-NONE- *-1)))))(, ,)(CC but)(S (NP-SBJ (DT a)(NML (NNP J.P.)(NNP Industries))(NN spokesman))(VP (VBD said)(SBAR (-NONE- 0)(S (S (NP-SBJ (NP (DT the)(NN amount))(SBAR (WHNP-2 (-NONE- 0))(S (NP-SBJ (NNP J.P.)(NNP Industries))(VP (MD will)(VP (VB get)(NP (-NONE- *T*-2))(PP (IN for)(NP (DT the)(NN group))))))))(VP (VBZ is)(ADJP-PRD (ADJP (`` ``)(NP-ADV (DT a)(RB little))(RBR better))(SBAR (IN than)(S (NP-SBJ-3 (-NONE- *PRO*))(VP (VBN expected)(NP (-NONE- *-3))(PP (IN by)(NP-LGS (DT the)(NN marketplace)))))))))(, ,)(CC and)(S (NP-SBJ (DT the)(NN marketplace))(VP (VBD had)(VP (VBN been)(VP (VBG expecting)(NP (QP ($ $)(CD 25)(CD million)(TO to)($ $)(CD 30)(CD million))(-NONE- *U*))))))))))(. .)('' '')))","Terms were n't disclosed *-1 , but a J.P. Industries spokesman said 0 the amount 0 J.P. Industries will get *T*-2 for the group is `` a little better than *PRO* expected *-3 by the marketplace , and the marketplace had been expecting $ 25 million to $ 30 million *U* . ''"
nw/wsj/22/wsj_2200,16,"(TOP (S (ADVP (RB Moreover))(, ,)(S (NP-SBJ (PRP it))(VP (VBZ says)(SBAR (-NONE- 0)(S (NP-SBJ (NP (DT the)(NNP RTC)(POS 's))(JJ total)(NNS obligations))(VP (MD may)(RB not)(VP (VB exceed)(NP (QP ($ $)(CD 50)(CD billion))(-NONE- *U*))))))))(, ,)(CC but)(S (NP-SBJ-1 (DT that)(NN figure))(VP (VBZ is)(VP (VBN derived)(NP (-NONE- *-1))(PP-TMP (IN after)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VP (VBG including)(NP (NP (NNS notes))(CC and)(NP (JJ other)(NN debt))))(, ,)(CC and)(VP (VBG subtracting)(PP-CLR (IN from)(NP (PRP it)))(NP (NP (DT the)(NN market)(NN value))(PP (IN of)(NP (NP (DT the)(NNS assets))(SBAR (WHNP-2 (-NONE- 0))(S (NP-SBJ (DT the)(NNP RTC))(VP (VBZ holds)(NP (-NONE- *T*-2)))))))))))))))(. .)))","Moreover , it says 0 the RTC 's total obligations may not exceed $ 50 billion *U* , but that figure is derived *-1 after *PRO* including notes and other debt , and subtracting from it the market value of the assets 0 the RTC holds *T*-2 ."
nw/wsj/22/wsj_2200,17,"(TOP (S (SINV (S-1 (CC But)(NP-SBJ (NNP Congress))(VP (VBD did)(RB n't)(VP (VB anticipate)(CC or)(VB intend)(NP (JJR more)(JJ public)(NN debt)))))(, ,)(VP (VBP say)(SBAR (-NONE- 0)(S (-NONE- *T*-1))))(NP-SBJ (NP (NNS opponents))(PP (IN of)(NP (NP (DT the)(NNP RTC)(POS 's))(NML (VBG working)(HYPH -)(NN capital))(NN plan)))))(, ,)(CC and)(S (NP-SBJ (NP (NNP Rep.)(NNP Charles)(NNP Schumer))(NP (-LRB- -LRB-)(NP (NNP D.))(, ,)(NP-LOC (NNP N.Y)(. .))(-RRB- -RRB-)))(VP (VBD said)(SBAR (-NONE- 0)(S (NP-SBJ-2 (DT the)(NNP RTC)(NNP Oversight)(NNP Board))(VP (VBZ has)(VP (VBN been)(ADJP-PRD (JJ remiss)(PP (IN in)(S-NOM (NP-SBJ (-NONE- *PRO*-2))(RB not)(VP (VBG keeping)(NP-3 (NNP Congress))(S-CLR (NP-SBJ (-NONE- *PRO*-3))(ADJP-PRD (VBN informed)))))))))))))(. .)))","But Congress did n't anticipate or intend more public debt , say 0 *T*-1 opponents of the RTC 's working - capital plan , and Rep. Charles Schumer ( D. , N.Y . ) said 0 the RTC Oversight Board has been remiss in *PRO*-2 not keeping Congress *PRO*-3 informed ."
nw/wsj/22/wsj_2204,3,"(TOP (SBAR (WHADVP-2 (WRB Why)(RB not))(S (NP-SBJ (-NONE- *PRO*))(VP (VP (VB extend)(NP (DT the)(JJ same)(JJ harsh)(NNS standards))(PP-CLR (IN to)(NP (DT the)(NNS sales)(NN force))))(, ,)(CC and)(VP (VB pay)(NP (NNS brokers))(NP (NP (DT a)(NN base)(NN salary))(PP (IN with)(NP (NP (JJ annual)(NN bonus))(VP (VBN based)(NP (-NONE- *))(PP-CLR (IN on)(SBAR (WHNP-1 (WHADVP (WRB how)(JJ much))(NN money))(S (NP-SBJ (PRP they))(VP (VBD made)(NP (-NONE- *T*-1))(PP (IN for)(NP (PRP$ their)(NNS clients)))(PP-TMP (IN during)(NP (DT the)(NN year))))))))))))(ADVP-PRP (-NONE- *T*-2))))(. ?)))","Why not *PRO* extend the same harsh standards to the sales force , and pay brokers a base salary with annual bonus based * on how much money they made *T*-1 for their clients during the year *T*-2 ?"
nw/wsj/22/wsj_2222,26,(TOP (S (NP-SBJ (-NONE- *PRO*))(VP (VB Let)(S (NP-SBJ (PRP 's))(RB not)(VP (VB have)(S (S (NP-SBJ-2 (CD one)(NN market))(VP (VBN shut)(NP (-NONE- *-2))(PRT (RP down))(PP-TMP (IN for)(NP (CD 30)(NNS minutes)))(SBAR-TMP (WHADVP-1 (WRB when))(S (NP-SBJ (DT the)(NNP Dow))(VP (VBZ declines)(NP (CD 100)(NNS points))(ADVP-TMP (-NONE- *T*-1)))))))(CC and)(S (NP-SBJ-3 (DT another))(VP (VBN shut)(NP (-NONE- *-3))(PRT (RP down))(PP-TMP (IN for)(NP (DT an)(NN hour)))(PP-TMP (IN after)(NP (DT a)(NML (CD 250)(HYPH -)(NN point))(NN decline)))))))))(. .))),*PRO* Let 's not have one market shut *-2 down for 30 minutes when the Dow declines 100 points *T*-1 and another shut *-3 down for an hour after a 250 - point decline .
wb/sel/61/sel_6159,1,"(TOP (XX Hubby)(XX did)(XX n't)(XX complain)(XX of)(XX course)(XX ,)(XX just)(XX did)(XX his)(XX best)(XX to)(VERB hobble)(XX to)(XX the)(XX ramp)(XX -LRB-)(XX and)(XX did)(XX n't)(XX make)(XX it)(XX ,)(XX of)(XX course)(XX -RRB-)(XX .))","Hubby did n't complain of course , just did his best to hobble to the ramp ( and did n't make it , of course ) ."
wb/sel/61/sel_6180,1,"(TOP (XX I)(XX could)(XX n't)(XX do)(XX that)(XX again)(XX ,)(XX so)(XX I)(VERB hoisted)(XX what)(XX was)(XX left)(XX of)(XX the)(XX antenna)(XX up)(XX to)(XX the)(XX top)(XX of)(XX my)(XX 35-foot)(XX tower)(XX ,)(XX and)(XX trimmed)(XX the)(XX legs)(XX so)(XX that)(XX they)(XX would)(XX stay)(XX within)(XX the)(XX property)(XX line)(XX .))","I could n't do that again , so I hoisted what was left of the antenna up to the top of my 35-foot tower , and trimmed the legs so that they would stay within the property line ."
wb/sel/61/sel_6176,1,"(TOP (XX However)(XX ,)(XX I)(XX 'm)(XX not)(XX sure)(XX I)(XX can)(VERB hoist)(XX him)(XX long)(XX enough)(XX to)(XX get)(XX him)(XX out)(XX of)(XX the)(XX house)(XX ,)(XX and)(XX get)(XX him)(XX into)(XX the)(XX SUV)(XX .))","However , I 'm not sure I can hoist him long enough to get him out of the house , and get him into the SUV ."
wb/sel/95/sel_9561,1,"(TOP (XX I)(XX probably)(XX would)(XX not)(XX have)(XX taken)(XX him)(XX to)(XX obedience)(XX classes)(XX at)(XX this)(XX time)(XX if)(XX that)(XX was)(XX not)(XX such)(XX a)(XX difficult)(XX issue)(XX ,)(XX and)(XX if)(XX people)(XX here)(XX had)(XX not)(XX essentially)(VERB shamed)(XX me)(XX into)(XX doing)(XX so)(XX .))","I probably would not have taken him to obedience classes at this time if that was not such a difficult issue , and if people here had not essentially shamed me into doing so ."
wb/sel/95/sel_9585,1,(TOP (XX The)(XX Octalink)(XX spines)(XX sheared)(XX off)(XX and)(XX the)(XX Shimano)(XX engineers)(XX did)(XX not)(XX recognize)(XX that)(XX it)(XX was)(XX not)(XX for)(XX long)(XX enough)(XX spline)(XX teeth)(XX that)(XX it)(XX failed)(XX but)(XX because)(XX it)(XX unscrewed)(XX and)(XX disengaged)(XX the)(XX spline)(XX to)(XX a)(XX point)(XX where)(XX it)(XX WAS)(XX too)(XX weak)(XX and)(VERB sheared)(XX off)(XX .)),The Octalink spines sheared off and the Shimano engineers did not recognize that it was not for long enough spline teeth that it failed but because it unscrewed and disengaged the spline to a point where it WAS too weak and sheared off .
