filename,treeno,tree,sentence,match,spanString
wb/sel/58/sel_5890,1,"(TOP (XX And)(XX what)(XX if)(XX the)(XX person)(XX just)(XX did)(XX n't)(XX know)(XX the)(XX teminology)(XX but)(XX could)(VERB harmonize)(XX like)(XX God)(XX or)(XX Emmylou)(XX Harris)(XX ,)(XX so)(XX it)(XX was)(XX really)(XX none)(XX of)(XX MY)(XX business)(XX anyway)(XX ?))","And what if the person just did n't know the teminology but could harmonize like God or Emmylou Harris , so it was really none of MY business anyway ?","(TOP (XX And) (XX what) (XX if) (XX the) (XX person) (XX just) (XX did) (XX n't) (XX know) (XX the) (XX teminology) (XX but) (XX could) (VERB harmonize) (XX like) (XX God) (XX or) (XX Emmylou) (XX Harris) (XX ,) (XX so) (XX it) (XX was) (XX really) (XX none) (XX of) (XX MY) (XX business) (XX anyway) (XX ?)) ","And what if the person just did n't know the teminology but could harmonize like God or Emmylou Harris , so it was really none of MY business anyway ?"
wb/sel/67/sel_6750,1,"(TOP (XX The)(XX curser)(XX starts)(XX at)(XX the)(XX top)(XX and)(XX ,)(XX most)(XX importantly)(XX ,)(XX the)(XX reply)(XX headers)(XX within)(XX the)(XX message)(XX stay)(XX in)(XX order)(XX ;)(XX do)(XX not)(VERB intertwine)(XX or)(XX overlap)(XX each)(XX other)(XX .))","The curser starts at the top and , most importantly , the reply headers within the message stay in order ; do not intertwine or overlap each other .","(TOP (XX The) (XX curser) (XX starts) (XX at) (XX the) (XX top) (XX and) (XX ,) (XX most) (XX importantly) (XX ,) (XX the) (XX reply) (XX headers) (XX within) (XX the) (XX message) (XX stay) (XX in) (XX order) (XX ;) (XX do) (XX not) (VERB intertwine) (XX or) (XX overlap) (XX each) (XX other) (XX .)) ","The curser starts at the top and , most importantly , the reply headers within the message stay in order ; do not intertwine or overlap each other ."
wb/sel/67/sel_6707,1,(TOP (XX It)(XX 's)(XX going)(XX to)(XX be)(XX a)(XX milestone)(XX in)(XX componentry)(XX that)(XX does)(XX n't)(VERB interchange)(XX well)(XX or)(XX at)(XX all)(XX .)),It 's going to be a milestone in componentry that does n't interchange well or at all .,(TOP (XX It) (XX 's) (XX going) (XX to) (XX be) (XX a) (XX milestone) (XX in) (XX componentry) (XX that) (XX does) (XX n't) (VERB interchange) (XX well) (XX or) (XX at) (XX all) (XX .)) ,It 's going to be a milestone in componentry that does n't interchange well or at all .
wb/sel/93/sel_9373,1,"(TOP (XX Continue)(XX cooking)(XX ,)(XX whisking)(XX constantly)(XX ,)(XX until)(XX roux)(XX is)(XX dark)(XX red-brown)(XX ,)(XX about)(XX 3-5)(XX minutes)(XX -LRB-)(XX be)(XX careful)(XX not)(XX to)(XX let)(XX it)(VERB scorch)(XX in)(XX the)(XX pan)(XX or)(XX splash)(XX on)(XX you)(XX -RRB-)(XX .))","Continue cooking , whisking constantly , until roux is dark red-brown , about 3-5 minutes ( be careful not to let it scorch in the pan or splash on you ) .","(TOP (XX Continue) (XX cooking) (XX ,) (XX whisking) (XX constantly) (XX ,) (XX until) (XX roux) (XX is) (XX dark) (XX red-brown) (XX ,) (XX about) (XX 3-5) (XX minutes) (XX -LRB-) (XX be) (XX careful) (XX not) (XX to) (XX let) (XX it) (VERB scorch) (XX in) (XX the) (XX pan) (XX or) (XX splash) (XX on) (XX you) (XX -RRB-) (XX .)) ","Continue cooking , whisking constantly , until roux is dark red-brown , about 3-5 minutes ( be careful not to let it scorch in the pan or splash on you ) ."
wb/sel/34/sel_3464,1,"(TOP (S (S (NP-SBJ-1 (PRP It))(VP (VP (VBZ is)(NP-PRD (DT the)(JJ correct)(NN position)))(CC and)(VP (MD should)(RB not)(VP (VB be)(VP (VBN changed)(NP (-NONE- *-1)))))))(: :)(CC Or)(S (ADVP (RB maybe))(NP-SBJ (NP (DT some))(PP (IN of)(NP (PRP them))))(VP (VBP feel)(SBAR (IN that)(S (NP-SBJ-2 (PRP$ their)(NML (CD one)(HYPH -)(NN line))(NN comment))(VP (MD would)(VP (VB get)(NFP :)(VP (VBN lost)(NP (-NONE- *-2))(PP-LOC-CLR (IN at)(NP (NP (DT the)(NN bottom))(PP (IN of)(NP (NP (DT a)(JJ huge)(NN thread))(, ,)(SBAR (WHNP-3 (WHNP (WDT which)))(S (-LRB- -LRB-)(ADVP (RB naturally))(-RRB- -RRB-)(NP-SBJ-4 (PRP they))(VP (VBP do)(RB not)(NFP :)(VP (VB bother)(S (NP-SBJ (-NONE- *PRO*-4))(VP (TO to)(VP (VB trim)(NP (-NONE- *T*-3))))))))))))))))))))(. .)))","It is the correct position and should not be changed *-1 : Or maybe some of them feel that their one - line comment would get : lost *-2 at the bottom of a huge thread , which ( naturally ) they do not : bother *PRO*-4 to trim *T*-3 .",NA,NA
wb/sel/34/sel_3474,1,(TOP (S (NP-SBJ (DT That))(VP (VBZ is)(RB not)(NP-PRD (DT a)(JJ big)(NN deal))(SBAR-ADV (IN if)(S (NP-SBJ (PRP you))(VP (VBP keep)(S (NP-SBJ-1 (PRP it))(VP (VBN trimmed)(NP (-NONE- *-1))(ADVP-TMP (ADVP (RB once)(CC or)(RB twice))(PP (IN at)(NP (DT the)(JJS most)))(PP (IN per)(NP (NN season))))(PP-MNR (IN with)(NP (DT a)(NN weed)(NN whacker)))))))))(. .))),That is not a big deal if you keep it trimmed *-1 once or twice at the most per season with a weed whacker .,(VP (VBZ is) (RB not) (NP-PRD (DT a) (JJ big) (NN deal)) (SBAR-ADV (IN if) (S (NP-SBJ (PRP you)) (VP (VBP keep) (S (NP-SBJ-1 (PRP it)) (VP (VBN trimmed) (NP (-NONE- *-1)) (ADVP-TMP (ADVP (RB once) (CC or) (RB twice)) (PP (IN at) (NP (DT the) (JJS most))) (PP (IN per) (NP (NN season)))) (PP-MNR (IN with) (NP (DT a) (NN weed) (NN whacker))))))))) ,is not a big deal if you keep it trimmed *-1 once or twice at the most per season with a weed whacker
wb/sel/33/sel_3351,1,"(TOP (S (PP (IN In)(NP (NN addition)))(, ,)(SBAR-TMP (WHADVP-3 (WRB when))(S (NP-SBJ (DT the)(JJ personal)(NN responsibility))(VP (VBZ is)(NP-PRD (NP (NN something))(SBAR (WHNP-1 (WDT which))(S (NP-SBJ-2 (-NONE- *T*-1))(VP (VP (VBZ is)(VP (VBN hushed)(NP (-NONE- *-2))(PRT (RP away))))(CC and)(VP (VBN swept)(NP (-NONE- *-2))(PP-CLR (IN beneath)(NP (DT the)(NN carpet))))(S-PRP (NP-SBJ (-NONE- *PRO*))(ADVP (RB just))(VP (RB not)(TO to)(VP (VB offend)(NP (NP (DT the)(JJR weaker))(CC or)(NP (DT the)(ADJP (RBR less)(JJ talented)))))))(ADVP-TMP (-NONE- *T*-3)))))))))(, ,)(ADVP-TMP (RB then))(NP-SBJ-4 (DT the)(NN individual))(VP (VBZ is)(VP (VBN left)(NP (-NONE- *-4))(PP-MNR (IN wo)(NP (NNS boundaries)))(PP-MNR (IN in)(NP (NP (DT a)(NN state))(PP (IN of)(NP (JJ personal)(NN chaos)))(PP (VBG regarding)(NP (NP (NNS norms)(CC and)(NNS rules)(CC and)(NNS limits))(PP (VBG concerning)(NP (NP (DT the)(JJ broad)(NN society))(CC and)(NP (PRP him))))))))))(. .)))","In addition , when the personal responsibility is something which *T*-1 is hushed *-2 away and swept *-2 beneath the carpet *PRO* just not to offend the weaker or the less talented *T*-3 , then the individual is left *-4 wo boundaries in a state of personal chaos regarding norms and rules and limits concerning the broad society and him .",(VP (RB not) (TO to) (VP (VB offend) (NP (NP (DT the) (JJR weaker)) (CC or) (NP (DT the) (ADJP (RBR less) (JJ talented)))))) ,not to offend the weaker or the less talented
wb/sel/05/sel_0522,1,"(TOP (S (: --)(SBAR-ADV (IN If)(FRAG (NP (NN anything))))(, ,)(NP-SBJ (DT the)(NNS demonstrations))(VP (MD may)(ADVP (RB well))(VP (VP (VB harden)(NP (JJ congressional)(NN resistance)))(CC and)(VP (VB create)(NP (NP (DT an)(NN atmosphere))(ADJP (JJ conducive)(PP (CONJP (RB not)(RB only))(PP (IN to)(NP (NP (DT the)(NN victory))(PP (IN of)(NP (JJ reactionary)(NNS candidates)))(PP (IN in)(NP (DT the)(VBG coming)(NNS elections)))))(, ,)(CONJP (CC but)(RB also))(PP (IN to)(NP (NP (DT the)(NN defeat))(PP (IN of)(NP (NP (DT those)(NNS candidates))(SBAR (WHNP-1 (WP who))(S (NP-SBJ (-NONE- *T*-1))(VP (VP (VBP are)(ADJP-PRD (-NONE- *RNR*-2)))(, ,)(CC or)(VP (MD would)(VP (VB be)(ADJP-PRD (-NONE- *RNR*-2))))(, ,)(ADJP-PRD-2 (JJ friendly)(PP (IN to)(NP (NP (DT the)(ADJP (JJ social)(CC and)(JJ economic))(NNS objectives))(PP (IN of)(NP (PRP$ our)(NN struggle.)))))))))))))))))))(: --)))","-- If anything , the demonstrations may well harden congressional resistance and create an atmosphere conducive not only to the victory of reactionary candidates in the coming elections , but also to the defeat of those candidates who *T*-1 are *RNR*-2 , or would be *RNR*-2 , friendly to the social and economic objectives of our struggle. --",NA,NA
wb/sel/02/sel_0245,1,"(TOP (S (S (NP-SBJ (PRP I))(VP (VBP am)(RB not)(VP (VBG saying)(SBAR (IN that)(S (NP-SBJ (DT either)(NN side))(VP (VBZ is)(ADJP-PRD (RB automatically)(JJ right)(PP (IN about)(NP (NP (DT the)(NN quality)(CC or)(NN performance))(PP (IN of)(NP (DT a)(JJ particular)(NN car))))))))))))(, ,)(CC but)(S (NP-SBJ (PRP I))(VP (VBP think)(SBAR (-NONE- 0)(S (NP-SBJ (JJS most)(NNS people))(VP (MD will)(VP (VB deny)(SBAR (-NONE- 0)(S (SBAR-NOM-SBJ (WHNP-1 (WDT whatever))(S (NP-SBJ (PRP they))(VP (VBP buy)(NP (-NONE- *T*-1)))))(VP (VBZ is)(NP-PRD (DT a)(NN POS))(, ,)(SBAR-ADV (ADVP (RB even))(IN if)(S (NP-SBJ (PRP it))(VP (VBZ is)(NP-PRD (-NONE- *?*))))))))))))))(. .)))","I am not saying that either side is automatically right about the quality or performance of a particular car , but I think 0 most people will deny 0 whatever they buy *T*-1 is a POS , even if it is *?* .",(VP (VBP am) (RB not) (VP (VBG saying) (SBAR (IN that) (S (NP-SBJ (DT either) (NN side)) (VP (VBZ is) (ADJP-PRD (RB automatically) (JJ right) (PP (IN about) (NP (NP (DT the) (NN quality) (CC or) (NN performance)) (PP (IN of) (NP (DT a) (JJ particular) (NN car))))))))))) ,am not saying that either side is automatically right about the quality or performance of a particular car
wb/sel/02/sel_0268,1,"(TOP (S (LST (LS a))(ADVP (RB However))(, ,)(S (NP-SBJ (JJ many)(NNS people))(PP-TMP (IN at)(NP (PRP$ their)(NN death)))(VP (VBP do)(RB not)(ADVP (RB at)(RB all))(VP (VB drop)(NP (NP (PRP$ their)(NN responsibility))(PP (PP (IN for)(NP (NN life)))(CC and)(PP (IN for)(NP (NNS people))))))))(, ,)(CC but)(S (NP-SBJ-1 (PRP they))(VP (VBP continue)(S (NP-SBJ (-NONE- *-1))(VP (TO to)(VP (VB nurture)(CC and)(VB protect)(NP (NP (NN life))(, ,)(NP (NP (PRP$ your)(NN life))(ADVP (RB too))))(, ,)(ADVP-EXT (ADVP (RB as)(RB much))(SBAR (IN as)(S (NP-SBJ-2 (PRP they))(VP (VP (VP (MD can)(VP (-NONE- *?*)))(CC and)(VP (VB feel)(PP-CLR (IN like)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VBG doing))))))(, ,)(CC or)(VP (VBP are)(VP (VBN invited)(NP-3 (-NONE- *-2))(PP (IN by)(NP-LGS (PRP you)))(S (NP-SBJ (-NONE- *PRO*-3))(VP (TO to)(VP (VB do))))))))))(, ,)(SBAR-ADV (WHNP-5 (WDT which))(S (NP-SBJ-4 (PRP they))(VP (VBP try)(S (NP-SBJ (-NONE- *PRO*-4))(VP (TO to)(VP (VB do)(NP (-NONE- *T*-5))(PP-CLR (IN as)(SBAR-NOM (WHNP-6 (WP what))(S (NP-SBJ (PRP you))(ADVP (RB commonly))(VP (VBP call)(NP-7 (-NONE- *T*-6))(S-CLR (NP-SBJ (-NONE- *PRO*-7))(NP-PRD (NNS angels))))))))))))))))))(. .)))","a However , many people at their death do not at all drop their responsibility for life and for people , but they continue *-1 to nurture and protect life , your life too , as much as they can *?* and feel like *PRO* doing , or are invited *-2 by you *PRO*-3 to do , which they try *PRO*-4 to do *T*-5 as what you commonly call *T*-6 *PRO*-7 angels .",NA,NA
wb/sel/20/sel_2091,1,"(TOP (UCP (NP (NP (NN News))(CC and)(NP (JJ other)(NN information)))(: -)(S (NP-SBJ (PRP They))(ADVP-MNR (RB directly)(CC or)(RB indirectly))(VP (VP (VBP own)(NP (PDT all)(DT the)(JJ major)(NN news)(NNS media)))(, ,)(CC and)(VP (MD can)(ADVP (RB therefore))(VP (VP (VB tell)(NP (DT the)(NN public))(SBAR (WHNP-1 (RB exactly)(WP what))(S (NP-SBJ (PRP they))(VP (VBP want)(S (NP-SBJ (PRP them))(VP (TO to)(VP (VB hear)(NP (-NONE- *T*-1)))))))))(, ,)(CC and)(VP (VB deny)(NP (DT the)(NN public))(NP (NP (DT the)(NN information))(SBAR (WHNP-2 (-NONE- 0))(S (NP-SBJ (PRP they))(VP (VBP do)(RB not)(VP (VB want)(S (NP-SBJ (PRP them))(VP (TO to)(VP (VB see)(, ,)(VB hear)(CC or)(VB read)(NP (-NONE- *T*-2)))))))))))))))(. .)))","News and other information - They directly or indirectly own all the major news media , and can therefore tell the public exactly what they want them to hear *T*-1 , and deny the public the information 0 they do not want them to see , hear or read *T*-2 .","(VP (VBP do) (RB not) (VP (VB want) (S (NP-SBJ (PRP them)) (VP (TO to) (VP (VB see) (, ,) (VB hear) (CC or) (VB read) (NP (-NONE- *T*-2))))))) ","do not want them to see , hear or read *T*-2"
wb/sel/20/sel_2095,1,"(TOP (S (S (SBAR-ADV (IN While)(S (NP-SBJ (PRP you))(VP (VBP are)(ADVP (RB likely))(ADJP-PRD (RB quite)(JJ proud)(PP (IN of)(NP (NP (PRP$ your)(NN home))(CC &)(NP (PRP$ its)(NN restoration))))))))(, ,)(PP-PRP (IN because)(IN of)(NP (NN newsreader)(NNS limitations)))(, ,)(NP-SBJ (DT this)(NN newsgroup))(VP (MD will)(RB not)(VP (VB be)(NP-PRD (NP (DT an)(JJ appropriate)(NN place))(SBAR (WHADVP-1 (-NONE- 0))(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB posts)(NP (NP (NNS files))(PP (IN with)(NP (NNS graphics))))(ADVP-LOC (-NONE- *T*-1))))))))))(, ,)(S-IMP (ADVP (RB however))(, ,)(NP-SBJ-2 (-NONE- *PRO*))(PP (IN by)(NP (DT all)(NNS means)))(VP (VP (VB offer)(S (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB send)(PP-MNR (IN via)(NP (NN e-mail)))))))(CC or)(VP (VP (VB scan)(PP-CLR (IN into)(NP (PRP$ your)(NN web)(NNS pages))))(ADVP-TMP (RB then))(VP (VB tell)(NP (PRP us))(NP (DT the)(NN URL))))))(. .)))","While you are likely quite proud of your home & its restoration , because of newsreader limitations , this newsgroup will not be an appropriate place 0 *PRO* to posts files with graphics *T*-1 , however , *PRO* by all means offer *PRO*-2 to send via e-mail or scan into your web pages then tell us the URL .",NA,NA
wb/sel/20/sel_2073,1,(TOP (S (NP-SBJ (PRP I))(VP (MD ca)(RB n't)(ADVP (RB honestly))(VP (VB tell)(SBAR (IN if)(S (NP-SBJ (DT the)(NN audio))(VP (VBZ is)(VP (VBG running)(PP-LOC-CLR (IN on)(NP (NP (DT the)(NN hi-fi))(CC or)(NP (DT the)(NN edge)(NN track))))))))))(. .))),I ca n't honestly tell if the audio is running on the hi-fi or the edge track .,(VP (MD ca) (RB n't) (ADVP (RB honestly)) (VP (VB tell) (SBAR (IN if) (S (NP-SBJ (DT the) (NN audio)) (VP (VBZ is) (VP (VBG running) (PP-LOC-CLR (IN on) (NP (NP (DT the) (NN hi-fi)) (CC or) (NP (DT the) (NN edge) (NN track)))))))))) ,ca n't honestly tell if the audio is running on the hi-fi or the edge track
wb/sel/20/sel_2043,1,"(TOP (S-IMP (ADVP-TMP (RB Now))(NP-SBJ (-NONE- *PRO*))(VP (VB suppose)(SBAR (-NONE- 0)(S (S (NP-SBJ (DT some)(AFX non)(HYPH -)(`` "")(NN field)(NNS officers)('' ""))(VP (VBD had)(NP (VBN classified)(NNS identities))))(CC and)(S (NP-SBJ (PRP you))(VP (VBD did)(RB n't)(VP (VB have)(NP (NP (DT the)(NN clearance))(CC or)(NP (DT the)(NN need)(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB know))))))))))))(. .)))","Now *PRO* suppose 0 some non - "" field officers "" had classified identities and you did n't have the clearance or the need *PRO* to know .",(VP (VBD did) (RB n't) (VP (VB have) (NP (NP (DT the) (NN clearance)) (CC or) (NP (DT the) (NN need) (S (NP-SBJ (-NONE- *PRO*)) (VP (TO to) (VP (VB know)))))))) ,did n't have the clearance or the need *PRO* to know
wb/sel/18/sel_1883,1,"(TOP (S (S-IMP (NP-SBJ (-NONE- *PRO*))(VP (VB Come)(PRT (RP on)))(, ,)(NP-VOC (NNS guys)))(, ,)(S (NP-SBJ (PRP you))(VP (VBP know)(ADVP-MNR (RB very)(RB well))(SBAR (-NONE- 0)(S (NP-SBJ (JJ Chinese)(NNS people))(VP (MD can)(RB not)(VP (VB eat)(CC or)(VB spend)(NP (NN poetry))))))))(. .)))","*PRO* Come on , guys , you know very well 0 Chinese people can not eat or spend poetry .",(VP (MD can) (RB not) (VP (VB eat) (CC or) (VB spend) (NP (NN poetry)))) ,can not eat or spend poetry
wb/sel/18/sel_1878,1,"(TOP (S (`` "")(NP-SBJ (NN Part-timer))('' "")(VP (VBZ is)(NP-PRD (NP (DT a)(JJ colloquial)(NN expression))(PP (IN for)(NP (NP (DT a)(JJ poor)(NN example))(: :)(NP (NP (DT a)(NN person))(SBAR (WHNP-1 (WP who))(S (NP-SBJ-2 (-NONE- *T*-1))(VP (VP (VBZ does)(RB not)(VP (VB rate)(ADVP-MNR (RB highly))(PP-LOC (IN in)(NP (DT a)(JJ particular)(NN field)))))(CC or)(ADVP (RB literally))(VP (VBZ does)(RB not)(VP (VB spend)(NP (JJ sufficient)(NN time))(PP-CLR (IN on)(NP (DT the)(NN field)))(S-PRP (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB rate)(PP-CLR (IN as)(NP (DT a)(`` "")(JJ proper)('' "")(NN philosopher))))))))))))))))(. .)))",""" Part-timer "" is a colloquial expression for a poor example : a person who *T*-1 does not rate highly in a particular field or literally does not spend sufficient time on the field *PRO*-2 to rate as a "" proper "" philosopher .",NA,NA
wb/sel/18/sel_1871,1,(TOP (S (CC But)(NP-SBJ (PRP they))(VP (VBP do)(RB n't)(VP (VB tell)(NP (PRP you))(NP (SBAR-NOM (WHNP-1 (WHADJP (WRB how)(JJ much)))(S (NP-SBJ (NNS schools))(VP (VBP spend)(NP (-NONE- *T*-1)))))(CC or)(NP (NN anything)))))(. ...))),But they do n't tell you how much schools spend *T*-1 or anything ...,(VP (VBP do) (RB n't) (VP (VB tell) (NP (PRP you)) (NP (SBAR-NOM (WHNP-1 (WHADJP (WRB how) (JJ much))) (S (NP-SBJ (NNS schools)) (VP (VBP spend) (NP (-NONE- *T*-1))))) (CC or) (NP (NN anything))))) ,do n't tell you how much schools spend *T*-1 or anything
wb/sel/27/sel_2782,1,(TOP (S (NP-SBJ (DT These)(NNS cars))(VP (VBP are)(RB not)(ADJP-PRD (ADJP (JJ rare)(JJ enough))(CC or)(ADJP (JJ old)(RB enough))(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB rake)(PRT (RP in))(NP (JJ much)(NN cash))(ADVP-TMP (RB yet)))))))(. .))),These cars are not rare enough or old enough *PRO* to rake in much cash yet .,(VP (VBP are) (RB not) (ADJP-PRD (ADJP (JJ rare) (JJ enough)) (CC or) (ADJP (JJ old) (RB enough)) (S (NP-SBJ (-NONE- *PRO*)) (VP (TO to) (VP (VB rake) (PRT (RP in)) (NP (JJ much) (NN cash)) (ADVP-TMP (RB yet))))))) ,are not rare enough or old enough *PRO* to rake in much cash yet
wb/sel/11/sel_1103,1,"(TOP (S (CC And)(ADVP (RB indeed))(NP-SBJ (PRP it))(VP (VBZ does)(RB not)(VP (-NONE- *?*)(, ,)(SBAR-PRP (IN since)(S (NP-SBJ (DT a)(JJ scientific)(NN theory))(VP (MD must)(VP (VB make)(NP (NP (JJ positive)(NNS predictions))(SBAR (WHNP-1 (WDT which))(S (NP-SBJ-2 (-NONE- *T*-1))(VP (MD can)(ADVP-TMP (RB then))(VP (VB be)(VP (VBN tested)(NP (-NONE- *-2))(S-PRP (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB provide)(NP (NN confirmation)(CC or)(NN falsification)))))))))))))))))(. .)))","And indeed it does not *?* , since a scientific theory must make positive predictions which *T*-1 can then be tested *-2 *PRO* to provide confirmation or falsification .","(VP (VBZ does) (RB not) (VP (-NONE- *?*) (, ,) (SBAR-PRP (IN since) (S (NP-SBJ (DT a) (JJ scientific) (NN theory)) (VP (MD must) (VP (VB make) (NP (NP (JJ positive) (NNS predictions)) (SBAR (WHNP-1 (WDT which)) (S (NP-SBJ-2 (-NONE- *T*-1)) (VP (MD can) (ADVP-TMP (RB then)) (VP (VB be) (VP (VBN tested) (NP (-NONE- *-2)) (S-PRP (NP-SBJ (-NONE- *PRO*)) (VP (TO to) (VP (VB provide) (NP (NN confirmation) (CC or) (NN falsification))))))))))))))))) ","does not *?* , since a scientific theory must make positive predictions which *T*-1 can then be tested *-2 *PRO* to provide confirmation or falsification"
wb/sel/29/sel_2930,1,"(TOP (S (CC So)(, ,)(NP-SBJ (PRP I))(VP (MD can)(VP (VP (VB start)(NP (DT a)(NN project))(PP (IN at)(NP (DT a)(JJR lower)(NN plan)))(, ,)(SBAR-TMP (WHADVP-1 (WRB when))(S (NP-SBJ (PRP it))(VP (VBZ does)(RB n't)(VP (VB need)(NP (JJ many)(NNS resources))(ADVP-TMP (-NONE- *T*-1)))))))(, ,)(CC and)(ADVP-TMP (RB then))(VP (VB ask)(NP-2 (DT the)(NN host))(S (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB scale)(NP (PRP it))(PRT (RP up))(-LRB- -LRB-)(ADVP-MNR (RB vertically)(CC or)(RB horizontally)(, ,)(RB whatever))(-RRB- -RRB-)(, ,)(SBAR-TMP (WHADVP-3 (WRB when))(S (NP-SBJ (DT the)(NN traffic))(VP (VBZ hits)(ADVP-TMP (-NONE- *T*-3)))))(, ,)(PP-MNR (IN without)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VBG paying)(NP (NP (JJ exorbitant)(NNS sums))(PP (IN of)(NP (NN money)))))))))))))(. .)))","So , I can start a project at a lower plan , when it does n't need many resources *T*-1 , and then ask the host *PRO*-2 to scale it up ( vertically or horizontally , whatever ) , when the traffic hits *T*-3 , without *PRO* paying exorbitant sums of money .",NA,NA
